key,severity,type,component,line,message,status,author,creationDate
b86a2a12-8de6-4d95-9086-61591c115f51,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/HealthCenterPage.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
d2b88946-95f5-47b1-8caf-88489e10158e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/HealthCenterPage.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
097a2806-75f9-447c-a243-892c975e831b,MAJOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/HealthCenterPage.jsx,,"Comments inside children section of tag should be placed inside braces",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
94abf0a3-cfb3-4b89-bcb2-2b7d71d88489,MAJOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/HealthCenterPage.jsx,,"Comments inside children section of tag should be placed inside braces",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
4c2199b5-d3dd-4302-a2f8-7f995da0d111,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/PlayerProfilePageV3.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
bde80eaf-92b8-48a6-a8fd-0e347ae3342e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/PlayerProfilePageV3.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
088d6206-9cd8-4652-9c50-8356e06510d1,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/PlayerProfilePageV3.jsx,,"Remove this useless assignment to variable ""isMajor"".",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
1e6d1be3-e40a-462e-8d50-c4d8f0ecf152,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/PlayerProfilePageV3.jsx,,"Remove the declaration of the unused 'isMajor' variable.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
6b2b9536-04ea-49d5-ab96-a837297bf0b0,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/PlayerProfilePageV3.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
8d7d8b30-62f6-4bc5-9de3-c8081e799018,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/PlayerProfilePageV3.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
a2423b1b-1778-42d0-9ada-99bb28bfea70,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/PlayerProfilePageV3.jsx,,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
cb487b68-ae2e-444b-b000-aace36deb54a,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/PlayerProfilePageV3.jsx,,"Do not use Array index in keys",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
3240136d-f368-439f-a066-f9b335a4d41f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
57efc015-ee83-4473-af4f-8622cbfa7988,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
d32b7632-3b7a-4bb1-9036-2f149bfdfa20,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
f8815fd7-aac7-4ae8-8923-edac62647e48,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
0abc8b96-7a18-487a-8434-80b6ebbf525b,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"'countries.filter' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
0d787c58-5194-4c4b-97fc-a8fd1a86e881,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"'countries' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
1acee7c3-93a9-4a39-a5e6-79885674daa9,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"'selected' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
20d02507-d240-4851-be50-b325eddc2431,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
33463c71-2570-4fa8-ab58-fd613af148cc,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
37cf2cb6-9046-4b56-8833-af8f56fac779,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
4e786b1e-5055-48ff-acfc-843e80fd2e97,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
54d34ed0-d1bd-436b-9a3e-783d0ef82cbc,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
56c6adbc-e3ed-478a-b55d-11ee3ff3bae7,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
628b7b05-69eb-4788-9dfd-d3edc4056d09,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
7a2a370f-7f2a-4ae4-a12d-26e58c3e8931,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
7aaf1ede-1cd1-4fea-8772-f8f1ab834516,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"'countries.find' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
7fdb31d4-1fba-4b32-80ea-daa0efde17ac,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"'countries.filter' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
8e5ec58c-bc9b-41c7-b92f-11c1a33a670e,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
969acf78-77cf-4257-ba9a-7481e745eb20,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
9fc77c89-cb2e-40ca-bd14-7045a805eac1,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
a20251c9-3f80-4ccc-b522-af27def4f9cb,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"'onSelect' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
b98057f4-7e91-4298-ab40-5e575f5b7c0c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/SearchPageV3.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
a3a69d7f-1c7f-49b7-a65c-7ff926aa364e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3Dashboard.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
58327207-9efa-4d8b-b22e-374f4b82d3b9,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3Dashboard.jsx,,"Do not use Array index in keys",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
87e2f052-35fb-45b6-a731-1eca4fdbc21c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3Dashboard.jsx,,"Move this component definition out of the parent component and pass data as props.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
a75fce43-0ccb-42c3-a742-d0d7a89a727c,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3Dashboard.jsx,,"'Cell' is deprecated.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
cdbe88d8-0730-4171-b858-08dc33edf8fd,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3Dashboard.jsx,,"'Cell' is deprecated.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
d8960844-2110-472c-9fe6-48df05311f44,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3Dashboard.jsx,,"Extract this nested ternary operation into an independent statement.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
82f078ed-3f71-4815-a8bc-e97989efdbee,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
9229b65e-f0b7-44e1-bacb-b9134d212de8,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
b3ef76c1-3871-46e5-a6cf-a6855362448e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
e090b8f8-3391-459f-8f9a-7e476d2370f2,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
f7f0e276-3672-4ad7-b196-b89a6aeb6509,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.css,,"Text does not meet the minimal contrast requirement with its background.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
22949848-4c48-4353-9be0-42a6911f0462,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league.logo' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
356d95d5-8dbb-4a65-862b-232c91495009,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league.is_cup' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
4877006a-83e9-45d3-963b-d795a401d0f1,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league.seasons_count' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
60af8446-3ad6-4bae-910f-c4a96b29e2b7,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'onClick' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
61728302-d042-45bc-9343-2bc47d46dcd7,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league.rank' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
79d6cfaf-99ae-464a-8d29-d5c629b51df1,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"`FEATURED_IDS` should be a `Set`, and use `FEATURED_IDS.has()` to check existence or non-existence.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
870cd3b8-75db-4cee-bab4-4bcbcf4c5d6a,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league.seasons_count' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
8f6ff8d8-3d9e-4342-9d62-4864a999fcee,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"Ambiguous spacing after previous element span",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
90fb8eec-d130-46a5-b800-aaa8b4df0e55,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
94743844-d3b3-4de1-af74-03cc48d095f6,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
a6b44585-4c1f-4606-8a5f-4e0e6035ac00,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league.name' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
c715b9de-60f6-4b06-bf95-82e8719ae775,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
cf9c5df8-ed17-4787-814d-291fb0e5a05e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league.name' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
e602aebb-ddae-4cd4-b59d-917e48adf24b,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"Ambiguous spacing after previous element span",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
eb97a53a-0ba3-447e-b1ce-fd5b84078d4d,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/V3LeaguesList.jsx,,"'league.is_cup' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
02008269-8880-4f90-a8fd-da017fe1ff64,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.status_short' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
0c06cf96-a624-4be8-ae8f-8680588e625a,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"Extract this nested ternary operation into an independent statement.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
1772acc8-6d99-4fe5-b39a-e7f989c07041,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
18287ac4-de4b-440e-96e8-4af2dfb8112b,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.away_team_name' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
244f751d-94c7-4ad3-bd2c-d78e1468b3a9,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"Do not use Array index in keys",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
34cf5416-7b2c-4b8e-94da-b9dde500ea94,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"Move this component definition out of the parent component and pass data as props.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
3c89c830-518b-444b-93f0-9cb10c1116ea,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.fixture_id' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
4b0c3b3e-caff-4754-bea3-5808a3b728ff,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'winner' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
4ff224c0-7d1f-4d4f-a6ad-818532de611f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.fixture_id' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
586841a6-3cb8-4968-b90a-eca34cf2342b,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.goals_away' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
7113d1f4-429f-4b6d-be0e-986cc8a7e893,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.away_team_logo' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
7784b9da-6e2f-4b79-ad66-61390ae409e7,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.goals_home' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
805dffc8-c90d-4f1d-bd0a-1e805baf206a,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.home_team_name' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
828d4973-6b32-40a3-ac89-4d2f90346371,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
9155d0fa-e59a-431e-85e0-f644a5b1dfda,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'fixturesData.fixtures' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
a43ee6b1-2572-4260-9e17-c26439234477,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'isTiePart' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
a95bee86-9dde-43fc-b97f-aeceb0b05cb9,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'fixturesData.rounds' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
b8209bd6-7acc-4293-9a99-42650ba03274,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.status_short' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
c4b76c76-b935-438f-ba42-5439906555ec,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
c5b4e40d-96eb-4e23-afb5-280729af9a3f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.status_short' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
ca87ca3e-f6f7-4735-9a13-5258e7ef0c71,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.date' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
d37fe1e7-f80e-4ab2-8c4a-8febb9bb43c9,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.home_team_logo' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
d596ec07-fca0-4576-bbbc-ece96017accc,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'aggregate' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
d5c6534d-4afe-4961-b2b2-db7376bf4ce6,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"Extract this nested ternary operation into an independent statement.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
dcfbb591-eb85-4eb0-a159-50e8440cac08,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.status_short' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
e1370229-c291-4f71-853e-24c1f05be86b,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.venue_name' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
f075f515-7510-4edd-8baa-a0e63e37dcfc,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'isLastLeg' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
f2787571-f517-4f92-8797-50d23c5b39dd,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/FixturesList.jsx,,"'f.status_short' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
82a865c2-155d-4516-8b60-4675f88b1a2d,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/LeagueLeaders.jsx,,"'topScorers' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
845513be-68d4-48b7-9049-c4ccb9bb94df,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/LeagueLeaders.jsx,,"'topAssists' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
8ebf31ed-5c3d-43a8-9766-1fc4b779bbc7,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/LeagueLeaders.jsx,,"'topRated' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
97d8e78f-23bd-41db-967e-062a494b4737,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/LeagueLeaders.jsx,,"'layout' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
05ede960-2132-4295-a681-7531cb37016f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadExplorer.jsx,,"'label' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
0850563e-289e-4ba2-aefa-7bb700695295,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadExplorer.jsx,,"Ambiguous spacing after previous element span",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
2a2c5754-ab5d-41a9-8075-ebe667d9c384,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadExplorer.jsx,,"'width' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
e2b444f1-566e-4e0b-a4ff-694f7efd4fe0,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadExplorer.jsx,,"'sortKey' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
e3765980-81d8-4f73-93d1-4833bd858022,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadExplorer.jsx,,"'align' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
e673df15-ceb7-45df-95fd-2687ad41842e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadExplorer.jsx,,"Move this component definition out of the parent component and pass data as props.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
1048b265-fbf6-40eb-95a7-031cea7f56b6,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadList.jsx,,"Unexpected negated condition.",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
157775a7-8d53-4cac-931e-4b3e4c8d068c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadList.jsx,,"'teamSquad.forEach' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
1a1fa89a-6e6f-431e-9825-00f0a8c18799,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/league/SquadList.jsx,,"'teams[].team_id' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-22T23:11:49+0100
